,WordText,WordTextLower,CategoryLabel
9704,Employee Management,employee management,ORG
9705,172,172,CARDINAL
9706,section 90316(c,section 90316(c,LAW
9707,the Civil Service Retirement System,the civil service retirement system,ORG
9708,chapter 84,chapter 84,LAW
9709,CSRS,csrs,ORG
9710,section 8331(4,section 8331(4,LAW
9711,8401(3,8401(3,CARDINAL
9712,the Civil Service Retirement and Disability Fund,the civil service retirement and disability fund,ORG
9713,"8334, 8422","8334, 8422",DATE
9714,8423,8423,CARDINAL
9715,Thrift Savings Fund,thrift savings fund,ORG
9716,the Thrift Savings Fund,the thrift savings fund,ORG
9717,section 8432,section 8432,LAW
9718,the Federal Employees Health Benefits Program,the federal employees health benefits program,ORG
9719,FEHBP,fehbp,ORG
9720,Payments to Employees Health Benefits Fund,payments to employees health benefits fund,ORG
9721,the Employees Health Benefits Fund,the employees health benefits fund,ORG
9722,section 8906,section 8906,LAW
9723,section 8906(g)(1,section 8906(g)(1,LAW
9724,Non Foreign,non foreign,ORG
9725,the Non Foreign Area Retirement Equity Assurance Act,the non foreign area retirement equity assurance act,ACT
9726,the Labor Management Reporting and Disclosure Act,the labor management reporting and disclosure act,ACT
9727,section 8(d,section 8(d,LAW
9728,"July 5, 1935","july 5, 1935",DATE
9729,7112,7112,CARDINAL
9730,7135(a)(2,7135(a)(2,DATE
9731,7111,7111,CARDINAL
9732,section 91103,section 91103,LAW
9733,7106,7106,DATE
9734,7113,7113,DATE
9735,section 91109,section 91109,LAW
9736,fewer than 15,fewer than 15,CARDINAL
9737,at least 20 years,at least 20 years,DATE
9738,Mid Term,mid term,ORG
9739,section 91103(a,section 91103(a,DATE
9740,7122,7122,DATE
9741,the Labor Management Relations Act,the labor management relations act,ACT
9742,185,185,CARDINAL
9743,section 90315,section 90315,LAW
9744,section 91108(g)(2,section 91108(g)(2,LAW
9745,Termination of Government,termination of government,ORG
9746,Completed Administrative Actions,completed administrative actions,ACT
9747,Air Traffic Services Committee,air traffic services committee,ORG
9748,section 47133,section 47133,LAW
9749,section 90501(b)(3,section 90501(b)(3,LAW
9750,chapter 905,chapter 905,LAW
9751,Near Term NextGen,near term nextgen,ORG
9752,the NextGen Advisory Committee,the nextgen advisory committee,ORG
9753,between 2018 and 2020,between 2018 and 2020,DATE
9754,airspace capacity,airspace capacity,PERSON
9755,106(s)(3,106(s)(3,CARDINAL
9756,NextGen Officer,nextgen officer,PERSON
9757,Section 2110(d)(1)(A)(ii,section 2110(d)(1)(a)(ii,LAW
9758,the 21st Century AIRR,the 21st century airr,DATE
9759,"178,000,000","178,000,000",MONEY
9760,"182,000,000","182,000,000",MONEY
9761,"185,000,000","185,000,000",MONEY
9762,"327,000,000","327,000,000",MONEY
9763,"337,000,000","337,000,000",MONEY
9764,"347,000,000","347,000,000",MONEY
9765,section 804,section 804,LAW
9766,90317,90317,CARDINAL
9767,Family First Prevention Services Act,family first prevention services act,ACT
9768,671,671,PRODUCT
9769,kin,kin,LAW
9770,recent years,recent years,DATE
9771,the Bureau of Economic Analysis of the Department of Commerce,the bureau of economic analysis of the department of commerce,ORG
9772,the Social Services Block,the social services block,ORG
9773,such fiscal years,such fiscal years,DATE
9774,section 474(a)(6,section 474(a)(6,LAW
9775,section 474(a)(6)(B,section 474(a)(6)(b,LAW
9776,section 474(a)(3,section 474(a)(3,LAW
9777,475,475,CARDINAL
9778,section 471(e)(1,section 471(e)(1,LAW
9779,section 471(e)(4)(C,section 471(e)(4)(c,LAW
9780,section 427(a)(1,section 427(a)(1,LAW
9781,679c,679c,PRODUCT
9782,section 471(e)(2,section 471(e)(2,LAW
9783,471(e)(1,471(e)(1,CARDINAL
9784,section 473(b)(3)(B,section 473(b)(3)(b,LAW
9785,42 U.S.C. 674(a)(1,42 u.s.c. 674(a)(1,MONEY
9786,kinship navigator,kinship navigator,ORG
9787,Title IV–B,title iv–b,LAW
9788,42 U.S.C. 671(a)(25,42 u.s.c. 671(a)(25,MONEY
9789,629,629,CARDINAL
9790,the final year,the final year,DATE
9791,the Interstate Compact,the interstate compact,ORG
9792,the Placement of Children,the placement of children,ORG
9793,section 471(a)(20,section 471(a)(20,LAW
9794,section 471(a)(20)(B,section 471(a)(20)(b,LAW
9795,the Juvenile Court,the juvenile court,ORG
9796,Administrative Office of the Court,administrative office of the court,ORG
9797,later than September 30,later than september 30,DATE
9798,section 472(c)(1,section 472(c)(1,LAW
9799,622(b)(19,622(b)(19,CARDINAL
9800,670,670,CARDINAL
9801,"Foster Care, Prevention","foster care, prevention",ORG
9802,470,470,CARDINAL
9803,42 U.S.C. 670,42 u.s.c. 670,MONEY
9804,131,131,CARDINAL
9805,Foster Family Home,foster family home,ORG
9806,the third week,the third week,DATE
9807,the end of the 30 day,the end of the 30 day,DATE
9808,section 475A(c,section 475a(c,LAW
9809,471(a)(10,471(a)(10,CARDINAL
9810,The Commission on Accreditation of Rehabilitation Facilities,the commission on accreditation of rehabilitation facilities,ORG
9811,The Joint Commission on Accreditation of Healthcare Organizations,the joint commission on accreditation of healthcare organizations,ORG
9812,The Council on Accreditation (COA,the council on accreditation (coa,ORG
9813,Care,care,ORG
9814,Foster,foster,PERSON
9815,more than six,more than six,CARDINAL
9816,"later than December 31, 2023","later than december 31, 2023",DATE
9817,section 472(k)(4,section 472(k)(4,LAW
9818,622(b)(15)(A,622(b)(15)(a,CARDINAL
9819,section 422(b)(15)(A)(vii,section 422(b)(15)(a)(vii,LAW
9820,section 1130,section 1130,LAW
9821,629f,629f,PRODUCT
9822,Stephanie Tubbs Jones,stephanie tubbs jones,PERSON
9823,629f(a,629f(a,CARDINAL
9824,"345,000,000","345,000,000",MONEY
9825,629h(d,629h(d,CARDINAL
9826,the John H. Chafee,the john h. chafee,PERSON
9827,Authority To Serve Former Foster Youth Up To Age 23,authority to serve former foster youth up to age 23,ORG
9828,14 years of age,14 years of age,DATE
9829,477,477,CARDINAL
9830,the National Youth,the national youth,ORG
9831,Transition Database,transition database,GPE
9832,17 year olds,17 year olds,DATE
9833,age 17,age 17,DATE
9834,ages 19 and 21,ages 19 and 21,DATE
9835,age 19 and 21,age 19 and 21,DATE
9836,42 U.S.C. 675(5)(I,42 u.s.c. 675(5)(i,PERCENT
9837,622(b)(18,622(b)(18,CARDINAL
9838,673(e)(1,673(e)(1,CARDINAL
9839,section 473,section 473,LAW
9840,the Fostering Connections,the fostering connections,ORG
9841,Frank Lautenberg,frank lautenberg,PERSON
9842,Chemical Facilities,chemical facilities,ORG
9843,CFATS,cfats,PERSON
9844,Protected Information,protected information,ORG
9845,Covered Chemical Facilities,covered chemical facilities,ORG
9846,section 2107,section 2107,DATE
9847,section 2115,section 2115,LAW
9848,section 70103(c,section 70103(c,LAW
9849,section 2111,section 2111,LAW
9850,section 2115(b)(1)(B,section 2115(b)(1)(b,LAW
9851,2110,2110,DATE
9852,the Office of Infrastructure Protection,the office of infrastructure protection,ORG
9853,chapter 40,chapter 40,LAW
9854,less than 8 hours,less than 8 hours,TIME
9855,the National Institute for Environmental Health Sciences,the national institute for environmental health sciences,ORG
9856,section 2102(c)(1,section 2102(c)(1,LAW
9857,every 4 years,every 4 years,DATE
9858,fiscal years 2015,fiscal years 2015,DATE
9859,less than 100,less than 100,CARDINAL
9860,section 2103,section 2103,LAW
9861,section 2103(a)(1)(A,section 2103(a)(1)(a,LAW
9862,the Department of the determination of,the department of the determination of,ORG
9863,each day before,each day before,DATE
9864,2108,2108,DATE
9865,20109,20109,CARDINAL
9866,section 2103(h)(1,section 2103(h)(1,LAW
9867,section 525,section 525,LAW
9868,109–295,109–295,CARDINAL
9869,the Office of Chemical Facility Security,the office of chemical facility security,ORG
9870,"the Committee on Agriculture, Nutrition","the committee on agriculture, nutrition",ORG
9871,the Committee on Agriculture of the House of Representatives,the committee on agriculture of the house of representatives,ORG
9872,fewer than 350,fewer than 350,CARDINAL
9873,2102(c)(1,2102(c)(1,CARDINAL
9874,Office of Chemical Facility Security,office of chemical facility security,ORG
9875,the Department an Office of Chemical Facility Security,the department an office of chemical facility security,ORG
9876,the Emergency Planning and Community Right To Know Act,the emergency planning and community right to know act,ACT
9877,1572,1572,DATE
9878,1515,1515,DATE
9879,Department Conducted,department conducted,ORG
9880,section 70105,section 70105,LAW
9881,Annual Report,annual report,WORK_OF_ART
9882,section 550,section 550,LAW
9883,the Tribal Training and Technical Assistance Center of the Substance Abuse and Mental Health Services Administration,the tribal training and technical assistance center of the substance abuse and mental health services administration,ORG
9884,up to 15 percent,up to 15 percent,PERCENT
9885,Account,account,ORG
9886,1003(b)(3,1003(b)(3,CARDINAL
9887,FDA Innovation Account,fda innovation account,ORG
9888,FDA Innovation,fda innovation,ORG
9889,42 U.S.C. 282(n)(1,42 u.s.c. 282(n)(1,MONEY
9890,Medical Products and Controlled Substances Safety,medical products and controlled substances safety,ORG
9891,1300.05,1300.05,CARDINAL
9892,290ee–1,290ee–1,CARDINAL
9893,21 U.S.C. 822(c,21 u.s.c. 822(c,MONEY
9894,section 309,section 309,LAW
9895,less than 7 days,less than 7 days,DATE
9896,the Comprehensive Drug Abuse Prevention and Control Act,the comprehensive drug abuse prevention and control act,ACT
9897,the Expanding Capacity for Health Outcomes Act,the expanding capacity for health outcomes act,ACT
9898,114–270,114–270,CARDINAL
9899,job training,job training,PERSON
9900,550,550,CARDINAL
9901,section 1861(mm)(1,section 1861(mm)(1,LAW
9902,1395x(mm)(1,1395x(mm)(1,CARDINAL
9903,1395ww(d)(12)(C)(i,1395ww(d)(12)(c)(i,CARDINAL
9904,Update Regulations,update regulations,ORG
9905,the Comprehensive Addiction and Recovery Act,the comprehensive addiction and recovery act,ACT
9906,114–198,114–198,DATE
9907,Assisted,assisted,ORG
9908,the latest year,the latest year,DATE
9909,116(c)(1)(A)(i,116(c)(1)(a)(i,CARDINAL
9910,3141(c)(1)(A)(i,3141(c)(1)(a)(i,CARDINAL
9911,the Center for Behavioral Health Statistics and Quality of the Substance Abuse and Mental Health Services Administration,the center for behavioral health statistics and quality of the substance abuse and mental health services administration,ORG
9912,municipal police department,municipal police department,ORG
9913,less than 30 hours,less than 30 hours,TIME
9914,the day and evening,the day and evening,DATE
9915,their first 6 months,their first 6 months,DATE
9916,Proven,proven,PERSON
9917,170,170,CARDINAL
9918,any covered fiscal year,any covered fiscal year,DATE
9919,section 106(b)(2)(B)(iii,section 106(b)(2)(b)(iii,DATE
9920,no more than 3 percent,no more than 3 percent,PERCENT
9921,up to 3 percent,up to 3 percent,PERCENT
9922,106(b)(2)(B)(iii,106(b)(2)(b)(iii,CARDINAL
9923,the Residential Treatment for Pregnant,the residential treatment for pregnant,ORG
9924,Postpartum Women,postpartum women,ORG
9925,290bb–1,290bb–1,MONEY
9926,106(b)(2)(B)(iii)(II,106(b)(2)(b)(iii)(ii,DATE
9927,section 106(b)(2)(B,section 106(b)(2)(b,LAW
9928,section 106(b)(2)(B)(iii)(I,section 106(b)(2)(b)(iii)(i,LAW
9929,section 106(b)(2)(B)(ii,section 106(b)(2)(b)(ii,LAW
9930,the National Center on Substance Abuse,the national center on substance abuse,ORG
9931,Child Welfare,child welfare,PERSON
9932,21 U.S.C. 831(h,21 u.s.c. 831(h,MONEY
9933,National Health Service Corps,national health service corps,ORG
9934,42 U.S.C. 254,42 u.s.c. 254,MONEY
9935,section 333,section 333,LAW
9936,the Scholarship Program,the scholarship program,ORG
9937,the Loan Repayment Program,the loan repayment program,ORG
9938,the total hours,the total hours,TIME
9939,"16,900,000","16,900,000",MONEY
9940,"29,931,000","29,931,000",MONEY
9941,Center for Substance Abuse Prevention,center for substance abuse prevention,ORG
9942,Center for Substance Abuse Treatment,center for substance abuse treatment,ORG
9943,section 392,section 392,LAW
9944,"486,000,000","486,000,000",MONEY
9945,280g–3,280g–3,CARDINAL
9946,Jessie’s Law,jessie’s law,ORG
9947,The Office of the Assistant,the office of the assistant,ORG
9948,The National Center for Special Education Research of,the national center for special education research of,ORG
9949,the Institute of Education Science,the institute of education science,ORG
9950,The Office of Elementary and Secondary Education,the office of elementary and secondary education,ORG
9951,the Rehabilitative Services of the Department of Education,the rehabilitative services of the department of education,ORG
9952,The Office of Special Needs Assistance Programs,the office of special needs assistance programs,ORG
9953,The Children’s Bureau of the Administration for Children and Families,the children’s bureau of the administration for children and families,ORG
9954,Substance Abuse and Mental Health Services Administration,substance abuse and mental health services administration,ORG
9955,Specialized,specialized,ORG
9956,National Child Traumatic Stress Initiative,national child traumatic stress initiative,ORG
9957,"46,887,000","46,887,000",MONEY
9958,"53,887,000","53,887,000",MONEY
9959,covered sports medicine,covered sports medicine,ORG
9960,"10,247,000,000","10,247,000,000",MONEY
9961,"10,486,000,000","10,486,000,000",MONEY
9962,"10,732,000,000","10,732,000,000",MONEY
9963,"11,000,000,000","11,000,000,000",MONEY
9964,"11,269,000,000","11,269,000,000",MONEY
9965,"11,537,000,000","11,537,000,000",MONEY
9966,"22,587,000","22,587,000",MONEY
9967,"33,038,000","33,038,000",MONEY
9968,"43,500,000","43,500,000",MONEY
9969,"54,970,000","54,970,000",MONEY
9970,"64,449,000","64,449,000",MONEY
9971,"75,938,000","75,938,000",MONEY
9972,Extension of Pilot Program for,extension of pilot program for,ORG
9973,Passenger Facility Charges,passenger facility charges,ORG
9974,40117(b)(4,40117(b)(4,CARDINAL
9975,the National Plan of,the national plan of,EVENT
9976,"May 3, 2016","may 3, 2016",DATE
9977,26611,26611,DATE
9978,Airport Improvement Program Modifications,airport improvement program modifications,ORG
9979,section 47107(w,section 47107(w,DATE
9980,"more than 25,000","more than 25,000",CARDINAL
9981,Contract Tower Program,contract tower program,ORG
9982,Discontinuance Criteria,discontinuance criteria,ORG
9983,Airport Traffic Control,airport traffic control,ORG
9984,Requests for Additional Authority,requests for additional authority,ORG
9985,47114(d)(5,47114(d)(5,CARDINAL
9986,"60,000 pounds","60,000 pounds",QUANTITY
9987,CCTV,cctv,ORG
9988,section 47142,section 47142,LAW
9989,Federal Aviation Administration’s,federal aviation administration’s,ORG
9990,the National Airspace System,the national airspace system,ORG
9991,the Federal Aviation Advisory Circular,the federal aviation advisory circular,ORG
9992,"January 4, 2007","january 4, 2007",DATE
9993,an Automated Weather Observing System,an automated weather observing system,PERSON
9994,47106(a,47106(a,CARDINAL
9995,Nonprimary,nonprimary,PERSON
9996,47106,47106,DATE
9997,47113(a)(1,47113(a)(1,CARDINAL
9998,no more than 3 years in a row,no more than 3 years in a row,DATE
9999,"more than 8,000","more than 8,000",CARDINAL
10000,"less than $600,000","less than $600,000",MONEY
10001,"at least 8,000","at least 8,000",CARDINAL
10002,the prior calendar year,the prior calendar year,DATE
10003,section 47124(b)(4)(A,section 47124(b)(4)(a,LAW
10004,section 47124(b)(4)(B,section 47124(b)(4)(b,LAW
10005,section 47115,section 47115,LAW
10006,47115(d)(2,47115(d)(2,CARDINAL
10007,July 1 of the fiscal year,july 1 of the fiscal year,DATE
10008,section 47115(d)(2,section 47115(d)(2,LAW
10009,section 47114(d)(3)(A,section 47114(d)(3)(a,LAW
10010,section 47128,section 47128,LAW
10011,section 47114(d)(3)(B,section 47114(d)(3)(b,LAW
10012,May 1,may 1,DATE
10013,154,154,CARDINAL
10014,section 47114(d)(3,section 47114(d)(3,LAW
10015,"1,020,000,000","1,020,000,000",MONEY
